order_id,user_id,product_id,order_date,price,quantity,is_returned
45763,1383,453,2023-12-29,226.11,1,1
45764,2978,230,2024-05-22,245.61,1,0
45765,3658,15,2025-03-21,101.58,4,0
45766,3203,469,2024-04-11,415.01,4,0
45767,1672,345,2023-11-08,454.61,1,0
45768,3242,239,2024-03-17,153.37,2,0
45769,4573,136,2025-05-24,217.85,4,0
45770,1548,368,2025-06-05,464.48,4,0
45771,2077,82,2023-11-15,390.22,2,0
45772,4105,214,2024-12-04,95.46,2,0
45773,3695,329,2024-12-26,349.03,1,0
45774,2278,371,2023-11-23,244.41,1,1
45775,4503,86,2025-01-25,185.49,1,0
45776,2506,2,2023-11-16,285.82,3,0
45777,150,335,2024-04-12,268.5,3,0
45778,3196,280,2024-09-20,208.76,1,0
45779,4577,95,2024-09-13,194.97,3,0
45780,2894,462,2023-11-20,452.48,2,0
45781,351,491,2023-10-04,398.36,4,1
45782,2614,496,2025-04-18,178.71,1,0
45783,3612,266,2024-07-28,251.78,3,0
45784,693,403,2025-04-19,446.51,3,0
45785,2418,335,2024-02-13,32.58,2,0
45786,2054,396,2024-11-26,390.74,1,0
45787,560,223,2024-10-26,322.62,4,0
45788,561,381,2024-07-30,300.52,2,0
45789,1557,359,2023-12-24,353.37,4,0
45790,1995,499,2025-05-10,158.73,2,0
45791,4081,250,2024-07-08,282.39,4,0
45792,287,160,2023-09-19,361.55,3,0
45793,4644,155,2024-11-17,72.7,2,0
45794,4211,347,2024-02-11,381.4,1,0
45795,3251,57,2025-05-29,295.67,1,0
45796,4375,18,2024-01-07,67.23,3,0
45797,1007,290,2024-04-10,67.46,2,0
45798,1608,155,2024-02-10,16.5,3,0
45799,4265,53,2025-02-28,301.4,2,0
45800,3454,461,2023-10-28,465.14,2,0
45801,1785,91,2024-08-16,228.72,4,0
45802,2904,343,2024-01-26,169.27,2,0
45803,4976,349,2025-07-19,119.79,1,0
45804,3597,422,2024-06-21,137.98,2,0
45805,3642,209,2024-03-21,386.38,1,0
45806,3578,238,2023-12-01,16.17,2,0
45807,4681,63,2023-09-11,438.43,4,0
45808,163,31,2024-12-02,99.97,1,0
45809,4674,463,2023-10-13,250.1,4,0
45810,3347,16,2025-02-01,228.69,2,0
45811,4157,26,2025-01-26,432.05,4,1
45812,1004,450,2025-05-09,492.28,4,0
45813,1425,371,2024-03-08,35.27,2,0
45814,1899,400,2025-04-17,179.08,1,0
45815,1082,489,2024-04-04,50.04,4,0
45816,2418,479,2024-11-26,471.16,2,0
45817,2439,283,2024-10-11,220.46,3,0
45818,3481,91,2024-07-21,412.7,1,0
45819,328,81,2025-02-18,59.44,4,0
45820,1667,10,2024-06-05,341.29,2,0
45821,2801,468,2024-07-22,470.78,1,0
45822,3701,288,2025-02-23,135.76,1,0
45823,77,137,2024-09-12,348.71,3,0
45824,1655,384,2023-11-26,81.9,3,0
45825,778,397,2025-06-05,51.9,3,0
45826,1410,155,2024-01-08,398.8,3,0
45827,273,324,2025-02-07,403.97,3,0
45828,1530,343,2025-06-28,231.12,1,0
45829,1078,143,2025-05-22,426.27,4,0
45830,3135,387,2024-11-03,278.13,4,0
45831,1908,454,2024-10-29,268.19,2,0
45832,1413,8,2025-06-02,57.53,2,0
45833,4406,325,2023-09-27,422.94,4,0
45834,2529,38,2024-11-12,204.32,1,1
45835,863,445,2024-05-07,279.58,3,1
45836,2804,82,2024-09-16,418.91,2,0
45837,1525,485,2023-08-15,211.73,2,0
45838,2541,138,2025-04-01,258.13,3,0
45839,702,461,2024-08-24,282.51,1,0
45840,2984,195,2025-05-15,260.5,4,0
45841,3709,176,2023-09-21,273.89,3,0
45842,4084,52,2025-03-11,58.07,3,0
45843,1728,104,2025-07-19,44.61,1,0
45844,3251,494,2023-08-26,13.05,3,0
45845,4995,489,2025-04-08,424.2,2,0
45846,163,38,2025-01-01,322.64,1,0
45847,4911,210,2025-03-19,154.48,4,0
45848,1517,203,2024-03-15,94.19,4,0
45849,3422,262,2024-12-07,28.21,1,0
45850,3281,174,2024-01-31,320.31,2,0
45851,3995,111,2024-04-02,152.32,3,1
45852,111,348,2023-08-18,418.75,4,0
45853,1219,129,2024-06-11,444.98,2,0
45854,3106,331,2025-04-06,67.57,4,0
45855,3784,235,2025-03-31,402.39,1,0
45856,2164,170,2025-06-25,263.59,3,0
45857,932,24,2025-01-09,351.65,2,1
45858,4766,163,2024-06-07,33.02,1,0
45859,812,63,2024-12-20,189.16,2,0
45860,3942,101,2023-11-13,206.65,2,0
45861,2400,37,2023-09-22,222.28,2,0
45862,2663,211,2024-08-24,477.87,4,0
45863,4477,8,2024-03-14,191.34,2,0
45864,2949,298,2024-02-12,355.09,3,0
45865,3304,183,2023-11-08,320.2,1,0
45866,1615,111,2025-01-13,438.12,1,0
45867,1239,493,2025-03-12,177.27,2,0
45868,2879,136,2025-05-06,78.78,1,0
45869,3459,19,2025-04-19,163.34,4,0
45870,1636,440,2024-08-26,21.96,1,1
45871,4082,246,2024-10-11,210.6,3,0
45872,826,153,2023-09-06,223.44,4,0
45873,4303,41,2025-01-01,160.38,1,0
45874,3050,113,2023-09-08,390.99,4,0
45875,468,178,2024-06-21,449.56,2,0
45876,349,415,2024-12-08,422.11,4,0
45877,4337,251,2024-03-06,453.5,4,0
45878,2854,187,2024-01-26,471.25,3,0
45879,2230,6,2025-05-20,315.41,1,0
45880,2534,473,2023-11-19,77.33,1,0
45881,1495,174,2024-10-27,400.31,4,0
45882,4699,185,2024-08-03,88.04,3,0
45883,3586,328,2024-07-10,238.19,2,1
45884,384,390,2024-10-09,444.45,2,0
45885,283,206,2024-08-15,209.79,1,0
45886,1517,438,2025-03-27,275.72,2,0
45887,887,325,2024-07-14,351.29,3,0
45888,3387,279,2025-07-04,439.33,1,0
45889,4734,186,2024-12-29,318.54,2,0
45890,1161,429,2025-07-19,309.75,2,0
45891,3896,330,2024-02-25,170.02,3,0
45892,4095,190,2024-05-13,450.79,1,0
45893,9,223,2024-06-20,139.37,2,0
45894,3772,457,2024-08-21,112.55,1,0
45895,2391,417,2024-05-29,140.58,3,0
45896,68,471,2023-11-13,296.07,4,0
45897,4075,297,2023-08-19,16.13,4,0
45898,1011,199,2023-09-05,182.81,1,0
45899,646,59,2024-12-17,135.32,4,1
45900,1326,461,2025-02-14,93.65,2,1
45901,3147,208,2023-12-09,126.12,4,0
45902,2045,131,2023-09-23,268.36,2,1
45903,4101,15,2023-12-28,273.75,1,0
45904,962,274,2024-09-27,277.99,4,0
45905,4594,266,2024-11-22,369.12,3,0
45906,2982,408,2025-05-10,120.96,4,0
45907,1012,149,2025-07-04,237.12,3,0
45908,4518,354,2024-01-19,279.48,2,0
45909,2153,296,2024-05-01,298.57,3,0
45910,3103,342,2025-03-16,51.76,3,1
45911,2107,343,2024-07-10,293.74,3,0
45912,620,61,2024-10-20,41.66,2,0
45913,2558,142,2024-07-26,25.4,2,0
45914,1913,373,2024-04-14,102.03,4,0
45915,2940,280,2023-10-21,294.87,4,0
45916,2223,165,2025-05-29,250.56,3,1
45917,3587,133,2024-11-22,462.46,3,0
45918,841,500,2024-02-02,197.65,2,0
45919,4697,24,2024-03-28,428.8,4,0
45920,3650,154,2023-10-13,88.02,2,0
45921,2090,126,2023-08-05,346.05,2,0
45922,944,390,2025-02-15,111.84,1,0
45923,4444,381,2023-12-26,213.63,3,0
45924,2383,185,2024-02-24,11.7,2,0
45925,2189,325,2024-12-01,68.58,3,0
45926,3377,182,2023-12-27,122.62,3,0
45927,2489,465,2025-02-02,73.7,3,0
45928,4752,334,2025-06-02,361.39,1,0
45929,3401,268,2023-09-25,303.6,4,0
45930,1852,164,2024-08-14,177.74,4,1
45931,3462,325,2024-04-02,108.31,2,0
45932,3503,115,2024-06-26,265.2,4,0
45933,808,365,2023-11-06,126.38,4,0
45934,1063,59,2025-02-15,313.07,3,0
45935,3361,151,2023-11-27,310.06,4,0
45936,1258,180,2023-09-07,441.81,4,0
45937,3267,162,2025-02-19,378.42,4,0
45938,1828,213,2025-01-16,291.2,3,0
45939,189,294,2024-04-29,293.28,3,0
45940,1465,300,2023-08-16,168.46,1,0
45941,4826,92,2025-04-02,25.74,2,0
45942,4768,260,2024-07-13,468.06,4,0
45943,1524,134,2025-03-25,357.1,4,0
45944,2477,57,2024-09-07,244.97,3,0
45945,3563,37,2024-07-26,57.21,2,0
45946,4835,445,2025-01-20,423.11,1,0
45947,538,119,2024-10-17,432.36,3,0
45948,1547,377,2025-03-01,155.77,1,0
45949,2286,484,2024-01-11,189.92,4,0
45950,2850,6,2025-03-15,85.34,4,0
45951,3864,453,2025-07-07,99.04,3,0
45952,1356,307,2024-06-26,146.04,3,1
45953,193,13,2023-12-07,437.97,3,0
45954,2980,293,2025-01-11,10.45,2,0
45955,3438,49,2024-02-26,345.46,1,1
45956,4461,271,2024-07-10,356.12,1,0
45957,331,94,2024-11-28,245.78,4,0
45958,1829,451,2024-09-20,346.82,4,0
45959,1781,302,2025-01-12,356.49,3,1
45960,2903,414,2023-10-10,480.04,4,0
45961,278,184,2024-03-14,459.36,3,0
45962,3179,20,2025-03-02,360.28,3,0
45963,513,300,2023-09-29,14.9,4,0
45964,4260,39,2023-09-12,162.58,1,0
45965,4132,3,2025-03-23,140.19,3,0
45966,3962,424,2025-07-02,261.09,4,0
45967,4799,192,2024-08-05,17.17,1,1
45968,271,384,2024-03-25,23.63,4,0
45969,4645,198,2023-11-22,34.14,2,0
45970,3237,361,2024-12-11,225.04,2,0
45971,4451,211,2025-04-04,360.78,1,0
45972,4011,326,2024-06-15,112.78,1,0
45973,4288,344,2025-01-29,90.22,3,0
45974,2668,167,2024-01-16,375.98,3,0
45975,2440,10,2023-12-20,336.32,1,0
45976,2627,44,2024-04-26,255.51,4,0
45977,3349,275,2025-06-04,225.69,3,0
45978,3532,277,2024-05-04,254.38,1,0
45979,2544,282,2023-08-31,409.93,2,1
45980,4144,83,2025-03-01,315.1,2,0
45981,2329,59,2023-09-23,275.53,4,0
45982,873,221,2024-08-16,235.96,4,0
45983,1147,394,2025-06-16,247.51,1,0
45984,4442,116,2025-04-21,264.62,4,0
45985,2810,329,2025-01-01,263.25,3,0
45986,1796,427,2024-12-01,249.21,2,0
45987,4007,94,2024-03-19,159.32,3,0
45988,4966,237,2023-07-26,267.47,4,0
45989,4491,83,2025-01-09,156.24,4,0
45990,2181,368,2023-09-26,446.35,1,0
45991,350,163,2023-10-10,52.82,2,1
45992,3348,166,2024-05-21,271.87,4,1
45993,982,326,2023-11-08,176.11,4,0
45994,463,202,2025-06-07,79.31,4,0
45995,1857,398,2025-02-16,250.28,4,1
45996,734,315,2024-02-08,150.09,3,0
45997,1933,230,2024-08-20,355.52,1,0
45998,2628,400,2024-01-15,55.89,1,0
45999,2914,108,2025-04-27,91.91,1,0
46000,3502,184,2024-12-03,281.35,2,0
46001,3055,53,2024-01-08,433.77,3,0
46002,2071,222,2024-09-11,409.14,1,0
46003,939,284,2025-04-19,149.17,3,0
46004,2243,70,2023-10-13,112.46,1,0
46005,4350,308,2023-09-16,167.06,4,0
46006,4122,375,2024-06-02,438.18,1,0
46007,3575,265,2024-03-30,44.22,3,0
46008,2874,462,2025-06-04,23.86,3,0
46009,3010,349,2024-09-14,284.35,3,0
46010,3094,60,2023-12-14,125.85,1,0
46011,3691,11,2025-05-12,195.25,2,0
46012,2409,206,2024-09-16,445.79,1,0
46013,1069,279,2025-06-23,138.99,2,0
46014,2616,484,2025-03-01,21.47,3,0
46015,69,290,2024-10-26,149.97,1,1
46016,741,459,2025-06-16,328.9,4,0
46017,313,193,2024-09-15,66.41,3,0
46018,2785,304,2025-05-24,157.84,2,0
46019,4363,163,2024-07-30,273.62,4,0
46020,1088,418,2024-09-15,15.46,1,0
46021,2274,119,2025-04-24,39.86,1,0
46022,2267,428,2023-10-08,380.3,4,0
46023,2655,353,2025-05-17,404.91,3,0
46024,799,351,2024-05-01,446.99,4,0
46025,331,315,2024-12-03,43.35,1,0
46026,17,110,2025-04-07,124.09,4,0
46027,297,254,2024-08-08,475.66,4,0
46028,2225,394,2025-05-02,131.21,3,0
46029,4198,310,2023-12-12,277.27,2,0
46030,36,305,2024-03-21,150.23,2,0
46031,4507,48,2024-05-30,11.54,2,0
46032,2174,44,2023-08-20,431.56,4,0
46033,3321,32,2024-07-17,481.71,1,0
46034,1187,9,2024-04-27,138.91,2,1
46035,4951,323,2024-10-15,146.16,4,0
46036,156,13,2025-05-29,150.31,4,0
46037,3854,13,2024-08-14,183.02,4,0
46038,3805,448,2024-11-07,437.64,1,0
46039,396,70,2023-09-24,39.28,1,1
46040,3253,149,2025-01-31,204.48,4,0
46041,252,166,2025-05-23,125.6,4,0
46042,426,59,2025-06-10,427.5,2,0
46043,3910,159,2024-01-22,256.97,1,0
46044,2341,464,2023-11-06,211.95,3,0
46045,1689,336,2024-08-17,22.06,1,0
46046,1215,236,2023-11-05,204.35,2,0
46047,3488,186,2024-01-29,211.23,2,1
46048,2488,192,2024-12-29,86.93,2,0
46049,2820,71,2024-11-05,459.63,1,0
46050,3464,94,2024-11-22,374.18,1,0
46051,146,208,2024-01-12,349.16,4,0
46052,1390,317,2024-06-21,183.78,1,0
46053,1617,499,2025-05-15,104.63,2,0
46054,4761,252,2025-03-08,404.0,2,0
46055,1111,348,2024-03-14,499.42,3,0
46056,312,154,2025-02-23,312.15,1,0
46057,3879,14,2025-03-25,495.91,1,0
46058,3465,222,2024-02-17,240.42,1,0
46059,3211,224,2024-01-03,125.19,3,0
46060,1218,58,2024-09-21,322.91,2,0
46061,3832,272,2024-11-02,316.37,2,0
46062,3671,312,2024-11-28,348.71,2,0
46063,3258,426,2025-02-11,453.31,2,0
46064,3724,391,2023-09-20,123.82,1,0
46065,3642,411,2024-10-21,328.55,4,0
46066,2800,311,2024-01-15,135.07,2,0
46067,2740,25,2023-12-10,289.75,4,0
46068,1875,343,2025-06-14,349.67,3,0
46069,1855,255,2023-10-07,115.9,4,0
46070,3920,84,2024-12-12,57.01,4,0
46071,1648,153,2025-02-07,310.59,4,0
46072,2286,146,2024-01-20,312.55,2,0
46073,1456,120,2023-10-05,228.53,3,0
46074,4446,98,2023-09-24,281.18,4,0
46075,168,424,2025-06-16,413.12,1,0
46076,2138,259,2024-12-28,118.48,4,1
46077,3854,469,2023-08-20,145.1,1,0
46078,3412,105,2024-09-09,324.08,3,0
46079,3877,29,2023-10-29,128.43,1,0
46080,4845,283,2024-09-04,179.65,3,1
46081,3543,189,2024-01-22,369.81,2,0
46082,4047,339,2023-10-13,455.21,1,1
46083,1822,311,2024-07-24,306.77,4,0
46084,4948,279,2024-06-04,171.42,3,0
46085,3316,496,2024-11-25,380.1,4,0
46086,405,83,2024-02-10,491.24,3,0
46087,1251,305,2023-10-18,112.21,1,0
46088,3517,451,2023-12-04,396.59,2,0
46089,1702,180,2023-09-04,205.58,2,0
46090,4433,475,2024-05-15,376.16,3,0
46091,2370,298,2024-04-05,293.24,1,1
46092,4647,132,2024-12-28,434.79,4,0
46093,3842,11,2024-09-10,86.06,3,0
46094,3011,24,2024-02-05,280.69,3,0
46095,371,51,2025-01-12,85.72,4,0
46096,4662,50,2024-07-19,117.05,4,0
46097,3797,385,2025-04-16,165.8,2,0
46098,1749,302,2024-07-10,69.77,3,0
46099,4328,168,2024-12-22,283.51,4,0
46100,2412,414,2025-04-21,457.46,3,0
46101,2421,114,2024-08-24,45.39,1,0
46102,1906,230,2024-08-28,490.17,2,0
46103,3215,269,2023-10-01,469.68,1,0
46104,4117,235,2024-02-22,115.2,1,0
46105,61,224,2023-10-28,482.03,1,0
46106,4553,202,2025-01-25,251.92,4,0
46107,2417,12,2024-08-23,110.16,2,0
46108,581,252,2023-09-12,425.18,2,0
46109,2460,346,2025-04-02,364.88,3,0
46110,1428,361,2024-06-07,183.47,3,0
46111,2936,294,2023-12-21,137.3,2,0
46112,3373,48,2024-07-05,112.08,3,0
46113,2674,481,2023-08-23,59.81,4,0
46114,1583,302,2025-05-11,416.08,4,1
46115,3925,162,2024-05-12,42.68,2,0
46116,1067,24,2024-01-30,429.64,4,1
46117,3883,489,2024-09-21,480.57,2,0
46118,2167,131,2023-11-02,91.69,1,0
46119,4358,81,2025-05-23,178.97,1,0
46120,1558,98,2024-11-26,69.31,1,0
46121,2036,117,2024-09-02,77.66,4,1
46122,4835,244,2024-12-12,289.34,2,0
46123,554,403,2024-11-19,494.96,2,0
46124,608,70,2024-09-11,323.87,1,0
46125,2317,134,2025-02-21,69.61,1,0
46126,1990,81,2024-05-20,453.41,2,0
46127,381,111,2024-08-05,379.06,1,0
46128,1110,121,2025-07-14,100.83,2,0
46129,4457,422,2025-04-26,465.14,3,0
46130,1098,84,2025-06-16,258.35,1,0
46131,4105,195,2024-12-12,106.05,3,0
46132,3138,325,2024-04-04,304.98,2,0
46133,2318,288,2024-09-29,89.57,4,0
46134,453,356,2024-03-25,475.15,3,0
46135,4692,168,2024-10-13,434.16,4,1
46136,837,279,2024-05-06,445.92,4,0
46137,2204,214,2025-01-24,221.57,3,0
46138,2333,149,2023-07-31,53.12,2,0
46139,680,201,2025-05-23,341.79,3,0
46140,4482,78,2025-06-01,370.98,1,0
46141,399,400,2025-06-30,54.79,1,0
46142,3416,356,2024-04-15,321.33,2,0
46143,940,373,2023-11-27,468.7,2,0
46144,4277,467,2024-11-09,480.14,3,1
46145,4483,100,2025-05-08,308.46,3,0
46146,2019,122,2025-02-18,393.72,1,0
46147,4626,223,2024-04-01,488.08,3,0
46148,2868,95,2025-02-03,398.7,2,0
46149,3482,68,2024-03-26,223.11,4,0
46150,4657,220,2023-12-17,226.17,1,0
46151,1294,90,2025-02-27,91.5,3,0
46152,4623,417,2023-08-09,443.3,4,0
46153,798,454,2024-10-06,387.09,2,0
46154,3452,186,2025-03-18,278.47,4,1
46155,4121,35,2023-10-31,14.97,1,0
46156,1441,31,2024-05-26,433.41,2,0
46157,2909,112,2025-04-18,29.86,1,0
46158,3477,315,2024-07-21,125.06,2,0
46159,1736,86,2023-11-02,250.37,1,0
46160,1214,323,2024-11-11,433.41,4,0
46161,4529,1,2025-03-12,406.93,2,0
46162,4628,113,2024-01-14,253.5,1,0
46163,3996,103,2025-01-03,245.24,4,0
46164,4026,175,2024-06-29,377.28,2,0
46165,73,8,2024-09-04,444.51,3,0
46166,1242,104,2023-09-26,175.36,4,0
46167,2132,22,2025-02-15,37.2,4,0
46168,4331,22,2024-05-13,54.24,2,0
46169,701,485,2025-01-22,113.26,3,0
46170,4850,116,2025-03-31,478.14,1,1
46171,4304,71,2024-03-17,396.46,3,0
46172,2708,144,2023-12-19,117.47,4,0
46173,3759,132,2024-04-23,72.4,1,0
46174,1281,295,2024-11-10,196.4,2,0
46175,3559,191,2025-03-01,262.08,3,0
46176,4687,145,2024-07-12,33.4,1,0
46177,239,176,2025-03-17,493.2,4,0
46178,3636,29,2024-09-25,364.68,2,0
46179,1563,407,2025-05-18,406.91,2,0
46180,4285,56,2024-07-16,232.02,3,0
46181,4580,168,2024-05-19,297.33,2,0
46182,2706,406,2024-06-12,287.63,4,0
46183,1487,177,2024-06-28,445.27,3,0
46184,4399,171,2023-12-26,244.32,1,0
46185,3221,83,2024-02-01,70.28,1,1
46186,2241,88,2024-04-19,365.5,3,0
46187,29,98,2024-06-07,230.27,2,0
46188,2205,259,2025-05-29,368.03,3,0
46189,3574,490,2024-02-29,353.05,4,0
46190,4344,171,2025-06-13,427.96,4,0
46191,4571,48,2024-12-25,54.38,4,0
46192,1471,26,2025-02-07,373.55,4,0
46193,995,14,2024-11-10,272.57,1,0
46194,2836,465,2024-08-13,466.67,1,0
46195,602,182,2023-12-30,400.71,3,0
46196,3753,411,2024-09-24,65.2,3,0
46197,1725,175,2024-03-10,374.67,2,0
46198,1964,238,2025-01-20,211.42,4,1
46199,1594,206,2023-08-16,64.32,1,1
46200,3354,311,2024-03-03,349.76,3,0
46201,144,139,2025-01-13,440.79,1,0
46202,4142,381,2024-11-20,496.08,2,0
46203,1707,198,2024-08-20,166.25,3,0
46204,4817,378,2025-06-04,250.74,1,1
46205,2388,421,2024-09-11,302.95,4,0
46206,2140,95,2024-02-25,110.91,1,0
46207,3584,223,2025-04-27,58.1,4,0
46208,3107,343,2023-10-18,307.65,3,0
46209,3561,56,2025-03-19,377.44,4,0
46210,3780,480,2025-06-01,119.84,4,0
46211,2668,42,2023-12-08,163.45,3,0
46212,2308,411,2024-02-06,289.21,2,0
46213,694,31,2025-06-24,136.42,1,0
46214,3619,415,2024-02-02,365.74,1,0
46215,2885,251,2024-01-15,339.18,3,0
46216,4149,452,2024-02-23,276.87,2,0
46217,2852,31,2024-05-29,383.32,4,0
46218,1970,295,2025-04-14,370.47,3,1
46219,4658,205,2024-09-19,246.26,2,0
46220,3910,132,2023-11-15,387.39,2,0
46221,2682,358,2025-03-21,328.67,1,0
46222,4789,211,2024-11-30,138.25,3,0
46223,2071,325,2024-04-12,380.02,2,0
46224,431,122,2025-01-02,394.53,4,0
46225,998,312,2023-08-01,449.35,4,0
46226,1651,390,2024-06-03,415.47,2,0
46227,2965,169,2025-06-02,137.77,2,0
46228,1134,348,2024-11-12,240.86,1,0
46229,3775,448,2024-11-07,97.0,4,0
46230,1885,97,2024-12-21,70.82,3,0
46231,3739,303,2024-01-11,322.49,3,1
46232,735,423,2025-04-26,117.07,1,0
46233,4388,468,2024-02-13,268.74,1,0
46234,2607,308,2023-11-14,412.59,4,0
46235,1689,407,2024-01-16,44.56,1,0
46236,4460,459,2025-05-30,118.41,4,0
46237,1032,483,2024-11-30,279.79,3,0
46238,2898,482,2024-12-17,239.93,4,0
46239,927,224,2024-08-23,494.91,3,0
46240,3222,219,2024-11-17,365.28,2,0
46241,2835,286,2024-03-17,393.37,2,0
46242,3068,269,2025-06-30,375.6,3,0
46243,2604,178,2025-04-18,337.68,3,0
46244,2340,362,2025-03-09,53.72,2,0
46245,2104,115,2023-12-01,127.89,4,0
46246,337,425,2025-04-30,415.16,1,0
46247,3990,228,2025-07-08,293.6,1,0
46248,2874,438,2024-08-01,262.14,4,0
46249,4841,332,2025-02-01,176.77,3,0
46250,3796,57,2023-08-09,482.91,1,0
46251,4552,134,2023-11-03,104.94,4,0
46252,2716,4,2025-05-20,163.03,1,0
46253,3109,384,2023-09-28,383.83,1,1
46254,3800,452,2024-07-13,470.38,2,0
46255,1170,356,2024-05-15,386.43,1,0
46256,3275,250,2024-06-12,272.65,2,0
46257,2377,387,2024-01-14,55.96,4,0
46258,266,231,2024-08-29,419.17,3,1
46259,2480,70,2025-07-13,321.72,2,0
46260,87,227,2023-10-02,98.67,3,0
46261,3930,17,2025-01-27,277.46,2,0
46262,2664,34,2025-06-23,462.94,4,0
46263,2851,118,2024-06-27,398.66,4,0
46264,1716,204,2025-03-26,467.99,4,0
46265,508,349,2025-03-08,317.46,4,0
46266,1575,349,2024-03-01,65.95,4,0
46267,1578,406,2025-02-22,178.14,2,0
46268,4147,206,2025-05-28,393.2,4,0
46269,375,282,2024-11-12,37.94,2,0
46270,4323,453,2024-10-20,210.06,3,0
46271,1805,350,2024-05-05,451.28,2,0
46272,4156,394,2024-06-20,476.78,1,0
46273,996,7,2023-12-03,224.9,2,0
46274,1584,382,2024-08-22,115.37,3,0
46275,3047,141,2024-09-02,325.05,2,1
46276,4734,168,2024-11-25,340.39,4,0
46277,4923,376,2025-03-19,496.08,3,0
46278,4188,230,2023-09-04,133.58,4,0
46279,1816,130,2024-12-27,490.15,2,0
46280,4542,226,2024-11-04,295.09,4,0
46281,4721,62,2024-05-24,317.24,1,0
46282,2614,366,2024-09-14,190.25,3,0
46283,2325,325,2023-08-10,139.37,4,0
46284,2785,200,2024-09-02,295.85,2,0
46285,523,366,2025-03-07,405.02,2,0
46286,2143,445,2025-06-05,487.94,2,0
46287,2564,71,2023-12-22,26.66,3,0
46288,3748,451,2025-06-12,332.3,4,0
46289,3710,257,2025-04-09,161.79,4,1
46290,3534,83,2024-01-02,73.85,2,1
46291,4284,312,2025-05-27,278.9,2,0
46292,3124,427,2023-08-02,41.87,2,1
46293,510,128,2024-04-08,40.2,4,1
46294,1347,103,2024-08-17,137.68,4,0
46295,2335,88,2024-06-10,48.38,3,0
46296,1869,424,2024-12-08,282.06,2,0
46297,4135,322,2024-02-12,437.78,3,0
46298,3966,46,2025-07-15,445.68,3,0
46299,3375,148,2024-09-27,322.26,4,1
46300,2754,357,2024-01-13,395.49,4,1
46301,2471,128,2024-08-26,117.69,3,0
46302,405,429,2023-09-18,69.39,3,0
46303,3580,223,2025-06-30,269.08,3,0
46304,1384,324,2024-03-26,99.47,1,0
46305,1627,479,2023-09-01,17.97,4,0
46306,12,500,2025-01-13,318.68,2,0
46307,4355,1,2023-09-21,42.8,2,0
46308,4250,225,2024-04-09,197.84,2,0
46309,609,367,2024-07-20,412.91,4,0
46310,3591,357,2024-05-19,396.23,4,0
46311,933,132,2024-11-30,282.23,1,0
46312,1748,115,2025-02-27,348.44,3,0
46313,2595,212,2024-09-13,255.41,1,0
46314,3024,80,2024-01-17,98.75,1,0
46315,2905,466,2024-01-18,319.09,4,0
46316,2658,298,2024-09-11,337.59,2,0
46317,4331,490,2024-12-28,111.38,4,0
46318,4544,339,2025-03-17,116.19,4,0
46319,726,66,2024-09-20,236.47,3,0
46320,2959,469,2023-11-05,429.26,3,0
46321,1380,87,2024-07-24,292.41,3,1
46322,1213,422,2023-11-26,343.58,1,0
46323,3207,474,2025-03-17,111.14,2,0
46324,3148,448,2025-03-21,198.25,2,0
46325,1793,152,2023-09-07,108.26,1,0
46326,1615,196,2024-06-12,339.45,1,0
46327,2064,330,2025-03-27,237.2,3,0
46328,732,79,2024-11-14,292.62,4,0
46329,129,218,2025-07-04,497.58,1,0
46330,335,220,2023-11-26,240.66,1,0
46331,2132,177,2025-06-29,401.56,3,0
46332,2552,254,2024-12-25,281.09,2,0
46333,3226,133,2025-06-16,461.43,2,0
46334,1395,192,2024-02-18,238.94,3,0
46335,1601,353,2025-01-15,389.05,4,0
46336,2153,456,2024-12-31,169.49,2,0
46337,3152,145,2024-11-17,148.62,2,0
46338,450,63,2025-01-06,18.62,2,0
46339,391,212,2023-12-12,143.21,1,0
46340,3479,351,2025-06-07,466.55,2,0
46341,2561,205,2025-07-25,444.9,4,0
46342,4134,408,2025-06-01,325.82,1,0
46343,3362,230,2024-03-01,385.19,2,0
46344,540,438,2023-09-07,463.76,3,0
46345,680,483,2024-05-11,84.2,3,1
46346,709,345,2023-09-01,246.77,1,0
46347,999,68,2024-09-08,35.31,4,0
46348,2708,183,2024-04-13,305.57,2,0
46349,1453,53,2025-03-26,30.41,1,0
46350,2871,72,2024-11-10,234.96,2,0
46351,4502,292,2024-08-05,208.01,2,0
46352,2818,435,2024-12-22,350.48,3,0
46353,3880,174,2024-09-07,42.92,4,0
46354,1979,133,2025-07-02,35.42,4,0
46355,2110,165,2025-02-10,458.27,4,0
46356,1777,247,2024-11-12,274.74,2,1
46357,732,190,2025-01-07,435.47,3,1
46358,2243,39,2023-10-04,353.79,3,0
46359,777,444,2025-07-12,77.32,3,0
46360,1947,176,2025-01-01,70.06,3,0
46361,4336,74,2024-06-17,215.27,1,0
46362,2285,71,2023-08-08,68.23,1,0
46363,2069,285,2025-04-16,462.43,3,0
46364,3097,85,2023-12-25,480.58,3,0
46365,4778,204,2023-08-04,265.37,3,0
46366,2015,80,2025-06-16,462.35,2,0
46367,358,335,2024-03-03,209.14,3,0
46368,3499,217,2024-10-03,462.18,1,0
46369,1354,421,2025-02-18,109.37,4,0
46370,4763,186,2024-01-20,200.23,3,0
46371,2490,219,2023-10-04,52.12,1,0
46372,1728,414,2023-10-11,194.47,3,0
46373,429,122,2024-07-29,452.67,4,0
46374,2119,40,2024-08-15,280.49,2,0
